order_id,customer_id,product_id,customer_name,segment,category,sub_category,amount,profit,quantity,order_date,ship_date,ship_mode,payment_mode,country,city,state
CA-2018-144666,JP-15520,OFF-PA-10003465,Parishi,Consumer,Furniture,Bookcases,246,61,2,11/9/2018,11/11/2018,Standard Class,Credit Card,United States,Phoenix,Arizona
CA-2020-103891,KH-16690,TEC-PH-10000149,Ashvini,Corporate,Clothing,Kurti,179,-25,5,7/12/2020,7/19/2020,Standard Class,COD,United States,Park Ridge,Illinois
CA-2020-152632,JE-15475,FUR-FU-10002671,Shweta,Consumer,Furniture,Furnishings,176,-28,5,10/27/2020,11/2/2020,Second Class,COD,United States,Amarillo,Texas
CA-2020-100790,JG-15805,OFF-AR-10003045,Pearl,Corporate,Furniture,Furnishings,176,-13,5,6/26/2020,7/2/2020,Standard Class,COD,United States,Chicago,Illinois
CA-2020-100790,JG-15805,OFF-ST-10000689,Ramesh,Corporate,Clothing,Trousers,68,-62,2,6/26/2020,7/2/2020,Second Class,Debit Card,United States,Lindenhurst,New York
CA-2018-134677,XP-21865,TEC-AC-10001445,Subhashree,Consumer,Electronics,Accessories,176,37,6,10/6/2018,10/10/2018,Second Class,COD,United States,San Francisco,California
CA-2018-127691,EM-14065,OFF-AR-10002053,Sonal,Consumer,Clothing,Hankerchief,88,11,7,7/22/2018,7/27/2018,Second Class,UPI,United States,San Francisco,California
CA-2018-127691,EM-14065,TEC-AC-10002567,Ekta,Consumer,Clothing,Hankerchief,68,20,5,7/22/2018,7/27/2018,Second Class,Debit Card,United States,San Francisco,California
CA-2021-140963,MT-18070,OFF-LA-10003923,Soumya,Home Office,Electronics,Electronic Games,231,99,2,6/10/2021,6/13/2021,Second Class,Credit Card,United States,San Francisco,California
CA-2021-140963,MT-18070,FUR-BO-10001337,Rachna,Home Office,Clothing,T-shirt,62,8,2,6/10/2021,6/13/2021,Second Class,UPI,United States,San Francisco,California
CA-2021-140963,MT-18070,TEC-PH-10001924,Manish,Home Office,Clothing,Saree,175,77,3,6/10/2021,6/13/2021,Standard Class,COD,United States,San Francisco,California
CA-2018-154627,SA-20830,TEC-PH-10001363,Hazel,Consumer,Clothing,Leggings,71,4,5,10/29/2018,10/31/2018,Standard Class,Debit Card,United States,Los Angeles,California
CA-2018-133753,CW-11905,TEC-PH-10000376,Mahima,Home Office,Electronics,Accessories,174,-70,3,6/9/2018,6/13/2018,Standard Class,COD,United States,Troy,New York
CA-2018-133753,CW-11905,TEC-AC-10000303,Saloni,Home Office,Furniture,Chairs,173,69,3,6/9/2018,6/13/2018,Standard Class,COD,United States,New York City,New York
CA-2018-133753,CW-11905,OFF-AR-10001953,Anubhaw,Home Office,Electronics,Electronic Games,171,2,2,6/9/2018,6/13/2018,Standard Class,COD,United States,New York City,New York
CA-2018-113362,AJ-10960,OFF-ST-10001809,Ananya,Consumer,Clothing,Saree,268,-25,3,9/14/2018,9/19/2018,Standard Class,COD,United States,San Diego,California
CA-2018-113362,AJ-10960,OFF-EN-10003845,Rohit,Consumer,Clothing,Saree,71,32,3,9/14/2018,9/19/2018,Standard Class,Debit Card,United States,New York City,New York
CA-2020-169166,SS-20590,TEC-AC-10000991,Hemangi,Consumer,Clothing,Hankerchief,29,10,4,5/9/2020,5/14/2020,First Class,UPI,United States,New York City,New York
US-2020-120929,RO-19780,FUR-TA-10001857,Dinesh,Consumer,Clothing,T-shirt,65,17,2,3/18/2020,3/21/2020,First Class,UPI,United States,Los Angeles,California
CA-2019-134782,MD-17350,OFF-EN-10001434,Ashwin,Consumer,Clothing,Kurti,72,-46,7,12/27/2019,12/31/2019,First Class,Debit Card,United States,Los Angeles,California
CA-2020-126158,SC-20095,OFF-BI-10002498,Bhavna,Consumer,Furniture,Bookcases,168,-51,2,7/25/2020,7/31/2020,First Class,COD,United States,Los Angeles,California
CA-2020-126158,SC-20095,FUR-FU-10004864,Shivani,Consumer,Clothing,Stole,165,30,3,7/25/2020,7/31/2020,Second Class,COD,United States,Chicago,Illinois
CA-2020-126158,SC-20095,FUR-CH-10002602,Shubham,Consumer,Electronics,Accessories,74,-59,2,7/25/2020,7/31/2020,Second Class,Debit Card,United States,Huntsville,Texas
CA-2020-126158,SC-20095,FUR-FU-10000073,Monisha,Consumer,Clothing,Stole,89,17,2,7/25/2020,7/31/2020,Second Class,UPI,United States,Huntsville,Texas
CA-2020-126158,MY-17380,OFF-BI-10001670,Maribeth Yedwab,Consumer,Electronics,Electronic Games,228,63,3,5/30/2020,6/4/2020,Standard Class,Credit Card,United States,Huntsville,Texas
US-2020-105578,MY-17380,OFF-BI-10001658,Maribeth Yedwab,Corporate,Furniture,Furnishings,119,-24,4,5/30/2020,6/4/2020,Standard Class,COD,United States,Rochester,New York
US-2020-105578,MY-17380,FUR-CH-10001215,Maribeth Yedwab,Corporate,Clothing,Stole,75,-25,3,5/30/2020,6/4/2020,Standard Class,UPI,United States,Rochester,New York
US-2020-105578,MY-17380,OFF-BI-10000831,Maribeth Yedwab,Corporate,Clothing,T-shirt,67,20,4,5/30/2020,6/4/2020,Second Class,UPI,United States,Seattle,Washington
US-2020-105578,MY-17380,OFF-PA-10000357,Maribeth Yedwab,Corporate,Clothing,Leggings,7,0,1,5/30/2020,6/4/2020,Standard Class,COD,United States,Memphis,Tennessee
US-2020-105578,EB-13705,OFF-BI-10003274,Ed Braxton,Corporate,Clothing,Saree,222,35,5,11/12/2021,11/15/2021,Standard Class,Credit Card,United States,Fayetteville,Arkansas
CA-2021-134978,CM-12385,OFF-AR-10001662,Christopher Martinez,Corporate,Clothing,Saree,219,-9,4,3/16/2019,3/22/2019,Standard Class,Credit Card,United States,Costa Mesa,California
CA-2019-145352,CM-12385,OFF-AR-10003856,Christopher Martinez,Consumer,Furniture,Furnishings,42,-23,2,3/16/2019,3/22/2019,Standard Class,UPI,United States,Costa Mesa,California
CA-2019-145352,CM-12385,OFF-ST-10001228,Christopher Martinez,Consumer,Furniture,Chairs,216,-135,3,3/16/2019,3/22/2019,Standard Class,Credit Card,United States,Costa Mesa,California
CA-2019-145352,CM-12385,OFF-BI-10003527,Christopher Martinez,Consumer,Electronics,Electronic Games,47,-21,2,3/16/2019,3/22/2019,Standard Class,COD,United States,Costa Mesa,California
CA-2019-145352,LS-17245,FUR-FU-10001290,Lynn Smith,Consumer,Electronics,Accessories,68,-55,5,11/26/2021,11/27/2021,Standard Class,UPI,United States,Parker,Colorado
CA-2021-135307,LS-17245,TEC-AC-10002399,Lynn Smith,Consumer,Clothing,Shirt,74,33,2,11/26/2021,11/27/2021,Standard Class,Debit Card,United States,Parker,Colorado
CA-2021-135307,LF-17185,OFF-AR-10002053,Luke Foster,Consumer,Furniture,Furnishings,165,46,3,10/20/2020,10/23/2020,Standard Class,COD,United States,Parker,Colorado
CA-2020-106341,BN-11515,OFF-AR-10003811,Bradley Nguyen,Consumer,Clothing,Hankerchief,101,11,2,12/21/2021,12/25/2021,Standard Class,UPI,United States,Parker,Colorado
CA-2021-163405,BN-11515,OFF-AR-10001246,Bradley Nguyen,Consumer,Electronics,Electronic Games,162,73,2,12/21/2021,12/25/2021,Second Class,COD,United States,Parker,Colorado
CA-2021-163405,AD-10180,TEC-CO-10003236,Alan Dominguez,Consumer,Furniture,Furnishings,20,-22,1,1/22/2021,1/27/2021,Standard Class,UPI,United States,New York City,New York
CA-2021-127432,AD-10180,OFF-ST-10004507,Alan Dominguez,Home Office,Clothing,Stole,162,55,3,1/22/2021,1/27/2021,Standard Class,COD,United States,Atlanta,Georgia
CA-2021-127432,AD-10180,OFF-PA-10001667,Alan Dominguez,Home Office,Clothing,Saree,229,-23,2,1/22/2021,1/27/2021,Standard Class,UPI,United States,Atlanta,Georgia
CA-2021-127432,AD-10180,OFF-ST-10004459,Alan Dominguez,Home Office,Clothing,Leggings,27,0,2,1/22/2021,1/27/2021,Standard Class,COD,United States,Atlanta,Georgia
CA-2021-127432,DB-13210,TEC-AC-10000171,Dean Braden,Home Office,Clothing,Trousers,685,7,7,3/22/2019,3/26/2019,First Class,UPI,United States,Atlanta,Georgia
CA-2019-157812,DB-13210,OFF-ST-10000736,Dean Braden,Consumer,Clothing,Leggings,75,2,5,3/22/2019,3/26/2019,First Class,Debit Card,United States,Gladstone,Missouri
CA-2019-157812,DB-13210,OFF-BI-10000285,Dean Braden,Consumer,Furniture,Furnishings,161,-229,8,3/22/2019,3/26/2019,First Class,COD,United States,Gladstone,Missouri
CA-2019-157812,MC-17605,FUR-TA-10001857,Matt Connell,Consumer,Clothing,T-shirt,71,19,3,1/23/2021,1/25/2021,Standard Class,COD,United States,Newark,Ohio
CA-2021-145142,LH-17155,TEC-PH-10003555,Logan Haushalter,Corporate,Clothing,Saree,211,-105,2,5/21/2020,5/23/2020,Standard Class,Credit Card,United States,Los Angeles,California
US-2020-139486,LH-17155,TEC-AC-10003832,Logan Haushalter,Consumer,Clothing,Hankerchief,79,5,6,5/21/2020,5/23/2020,Standard Class,Debit Card,United States,Los Angeles,California
US-2020-139486,BD-11605,OFF-FA-10002815,Brian Dahlen,Consumer,Clothing,Saree,32,-22,5,12/26/2019,1/2/2020,Standard Class,UPI,United States,Great Falls,Montana
CA-2019-158792,PH-18790,FUR-CH-10003379,Patricia Hirasaki,Consumer,Clothing,Stole,161,40,3,10/21/2021,10/26/2021,Standard Class,COD,United States,Great Falls,Montana
CA-2021-113558,PH-18790,FUR-FU-10001756,Patricia Hirasaki,Home Office,Clothing,Saree,159,4,1,10/21/2021,10/26/2021,Standard Class,COD,United States,Great Falls,Montana
CA-2021-113558,MG-18145,OFF-ST-10004963,Mike Gockenbach,Home Office,Clothing,Hankerchief,210,-50,4,9/3/2019,9/7/2019,Standard Class,Credit Card,United States,Great Falls,Montana
US-2019-138303,MG-18145,OFF-SU-10002881,Mike Gockenbach,Consumer,Clothing,Shirt,79,39,2,9/3/2019,9/7/2019,Standard Class,Debit Card,United States,Houston,Texas
US-2019-138303,MG-18145,OFF-EN-10001335,Mike Gockenbach,Consumer,Clothing,Saree,207,153,3,9/3/2019,9/7/2019,Standard Class,Credit Card,United States,Houston,Texas
US-2019-138303,KB-16240,FUR-CH-10000595,Karen Bern,Consumer,Clothing,Kurti,36,0,4,11/7/2019,11/9/2019,First Class,COD,United States,Houston,Texas
CA-2019-102848,JC-15340,FUR-FU-10000448,Jasper Cacioppo,Corporate,Electronics,Printers,206,12,1,9/7/2021,9/11/2021,First Class,Credit Card,United States,Detroit,Michigan
US-2021-129441,RL-19615,TEC-PH-10000984,Rob Lucas,Consumer,Clothing,Leggings,46,0,4,5/29/2020,6/1/2020,First Class,COD,United States,Los Angeles,California
CA-2020-168753,RL-19615,OFF-BI-10002557,Rob Lucas,Consumer,Clothing,Stole,156,23,3,5/29/2020,6/1/2020,Standard Class,COD,United States,Los Angeles,California
CA-2020-168753,AA-10375,OFF-ST-10001325,Allen Armold,Consumer,Clothing,Hankerchief,154,54,3,7/10/2020,7/16/2020,Standard Class,COD,United States,Lawrence,Massachusetts
CA-2020-126613,EP-13915,OFF-BI-10002429,Emily Phan,Consumer,Clothing,Stole,36,15,3,9/3/2021,9/8/2021,Standard Class,UPI,United States,Lakeland,Florida
US-2021-122637,MP-17470,OFF-BI-10004528,Mark Packer,Consumer,Clothing,Hankerchief,206,51,4,12/3/2019,12/8/2019,Standard Class,Credit Card,United States,Lakeland,Florida
CA-2019-147851,DK-12985,OFF-AP-10001271,Darren Koutras,Home Office,Electronics,Electronic Games,200,7,4,12/7/2019,12/11/2019,Standard Class,Credit Card,United States,Philadelphia,Pennsylvania
CA-2019-134894,DK-12985,FUR-CH-10002647,Darren Koutras,Consumer,Clothing,Saree,199,-1,1,12/7/2019,12/11/2019,Standard Class,Credit Card,United States,Philadelphia,Pennsylvania
CA-2019-134894,BD-11500,TEC-AC-10001432,Bradley Drucker,Consumer,Clothing,T-shirt,154,22,7,2/1/2018,2/3/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-140795,ES-14080,TEC-PH-10002262,Erin Smith,Consumer,Furniture,Furnishings,152,23,3,7/14/2020,7/17/2020,Standard Class,COD,United States,Los Angeles,California
CA-2020-136924,LM-17065,OFF-ST-10001809,Liz MacKendrick,Corporate,Clothing,Stole,152,50,6,12/18/2019,12/23/2019,Second Class,COD,United States,Los Angeles,California
US-2019-120161,PG-18895,TEC-AC-10001465,Paul Gonzalez,Consumer,Furniture,Furnishings,122,-21,3,5/11/2018,5/16/2018,Second Class,UPI,United States,Montgomery,Alabama
CA-2018-103849,PG-18895,TEC-PH-10002597,Paul Gonzalez,Consumer,Clothing,Stole,149,48,6,5/11/2018,5/16/2018,Standard Class,COD,United States,Montgomery,Alabama
CA-2018-103849,PG-18895,FUR-FU-10000723,Paul Gonzalez,Consumer,Clothing,Saree,149,-87,4,5/11/2018,5/16/2018,Second Class,COD,United States,Mesa,Arizona
CA-2018-103849,AS-10135,OFF-BI-10000404,Adrian Shami,Consumer,Clothing,Kurti,197,20,4,11/19/2021,11/22/2021,Standard Class,Credit Card,United States,Chicago,Illinois
CA-2021-162929,AS-10135,OFF-PA-10002986,Adrian Shami,Home Office,Electronics,Electronic Games,76,-54,3,11/19/2021,11/22/2021,Standard Class,COD,United States,New York City,New York
CA-2021-162929,DK-13225,OFF-ST-10000604,Dean Katz,Home Office,Electronics,Electronic Games,221,-15,2,11/15/2019,11/17/2019,Standard Class,COD,United States,Henderson,Kentucky
CA-2019-113173,DK-13225,OFF-BI-10004738,Dean Katz,Corporate,Clothing,Saree,79,32,3,11/15/2019,11/17/2019,First Class,Debit Card,United States,Henderson,Kentucky
CA-2019-113173,DK-13225,OFF-SU-10001935,Dean Katz,Corporate,Clothing,Hankerchief,45,12,7,11/15/2019,11/17/2019,First Class,UPI,United States,Green Bay,Wisconsin
CA-2019-113173,BD-11320,FUR-CH-10002024,Bill Donatelli,Corporate,Clothing,Saree,149,-1,1,4/15/2020,4/17/2020,Standard Class,COD,United States,Tucson,Arizona
CA-2020-136406,RC-19960,FUR-FU-10003039,Ryan Crowe,Consumer,Clothing,Stole,80,22,3,9/11/2021,9/12/2021,Standard Class,Debit Card,United States,Springfield,Ohio
CA-2021-112774,GT-14710,OFF-FA-10004248,Greg Tran,Consumer,Clothing,Shirt,195,12,9,11/24/2021,11/28/2021,Standard Class,Credit Card,United States,Fort Worth,Texas
CA-2021-101945,DK-13225,OFF-ST-10001780,Dean Katz,Consumer,Clothing,Skirt,19,0,3,6/29/2021,7/3/2021,Standard Class,UPI,United States,Fort Worth,Texas
CA-2021-100650,AJ-10945,OFF-AR-10003560,Ashley Jarboe,Corporate,Clothing,Stole,81,41,3,3/3/2018,3/7/2018,First Class,Debit Card,United States,Fort Worth,Texas
CA-2018-155852,OT-18730,OFF-LA-10001297,Olvera Toch,Consumer,Clothing,Shirt,83,34,5,6/10/2020,6/15/2020,First Class,Debit Card,United States,New York City,New York
CA-2020-113243,OT-18730,FUR-TA-10004256,Olvera Toch,Consumer,Furniture,Furnishings,149,17,4,6/10/2020,6/15/2020,Second Class,COD,United States,New York City,New York
CA-2020-113243,OT-18730,OFF-PA-10003441,Olvera Toch,Consumer,Electronics,Printers,193,46,1,6/10/2020,6/15/2020,Second Class,Credit Card,United States,Chicago,Illinois
CA-2020-113243,LP-17080,FUR-FU-10003347,Liz Pelletier,Consumer,Clothing,Hankerchief,85,24,10,11/20/2021,11/22/2021,Second Class,Debit Card,United States,Chicago,Illinois
CA-2021-118731,LP-17080,OFF-BI-10000069,Liz Pelletier,Consumer,Clothing,Saree,44,-17,5,11/20/2021,11/22/2021,Second Class,UPI,United States,Chicago,Illinois
CA-2021-118731,CA-12775,OFF-AP-10003914,Cynthia Arntzen,Consumer,Electronics,Phones,149,-40,2,9/14/2018,9/18/2018,First Class,COD,United States,San Francisco,California
CA-2018-145576,CA-12775,FUR-FU-10004020,Cynthia Arntzen,Consumer,Clothing,Kurti,26,0,2,9/14/2018,9/18/2018,Standard Class,COD,United States,Jacksonville,Florida
CA-2018-145576,JF-15490,OFF-FA-10003467,Jeremy Farry,Consumer,Clothing,T-shirt,86,0,4,12/7/2019,12/9/2019,Second Class,Debit Card,United States,Houston,Texas
CA-2019-130736,JF-15490,OFF-LA-10000634,Jeremy Farry,Consumer,Clothing,Saree,86,22,2,12/7/2019,12/9/2019,Second Class,Debit Card,United States,Anaheim,California
CA-2019-130736,FP-14320,TEC-PH-10002496,Frank Preis,Consumer,Clothing,T-shirt,79,16,3,12/7/2021,12/10/2021,Standard Class,COD,United States,Wilmington,North Carolina
CA-2021-137099,EB-13840,OFF-PA-10004530,Ellis Ballard,Consumer,Electronics,Phones,193,-275,3,10/1/2021,10/8/2021,Standard Class,Credit Card,United States,Los Angeles,California
CA-2021-156951,EB-13840,OFF-BI-10001107,Ellis Ballard,Corporate,Clothing,Saree,148,0,3,10/1/2021,10/8/2021,Standard Class,COD,United States,Los Angeles,California
CA-2021-156951,EB-13840,OFF-PA-10004451,Ellis Ballard,Corporate,Furniture,Furnishings,70,-14,2,10/1/2021,10/8/2021,Second Class,UPI,United States,Los Angeles,California
CA-2021-156951,EB-13840,FUR-CH-10004997,Ellis Ballard,Corporate,Clothing,Hankerchief,148,59,3,10/1/2021,10/8/2021,Second Class,COD,United States,San Francisco,California
CA-2021-156951,JF-15415,OFF-LA-10001297,Jennifer Ferguson,Corporate,Furniture,Furnishings,190,19,9,12/28/2021,1/4/2022,Second Class,Credit Card,United States,San Francisco,California
CA-2021-164826,JF-15415,OFF-FA-10000585,Jennifer Ferguson,Consumer,Clothing,Stole,52,14,2,12/28/2021,1/4/2022,Second Class,COD,United States,Tampa,Florida
CA-2021-164826,JF-15415,OFF-BI-10001922,Jennifer Ferguson,Consumer,Clothing,Saree,147,44,3,12/28/2021,1/4/2022,First Class,COD,United States,Tampa,Florida
CA-2021-164826,JF-15415,TEC-PH-10000347,Jennifer Ferguson,Consumer,Clothing,T-shirt,190,68,8,12/28/2021,1/4/2022,First Class,Credit Card,United States,Seattle,Washington
CA-2021-164826,SF-20200,OFF-AR-10003394,Sarah Foster,Consumer,Electronics,Electronic Games,80,-56,4,11/3/2020,11/7/2020,First Class,UPI,United States,Seattle,Washington
CA-2020-127250,TG-21640,OFF-PA-10004530,Trudy Glocke,Consumer,Clothing,Saree,147,48,3,9/18/2019,9/22/2019,Standard Class,COD,United States,Los Angeles,California
CA-2019-149713,TG-21640,OFF-PA-10001450,Trudy Glocke,Consumer,Clothing,Stole,66,12,3,9/18/2019,9/22/2019,Standard Class,COD,United States,Seattle,Washington
CA-2019-149713,TG-21640,OFF-SU-10001574,Trudy Glocke,Consumer,Clothing,Saree,86,8,2,9/18/2019,9/22/2019,Standard Class,Debit Card,United States,Seattle,Washington
CA-2019-149713,CS-11950,OFF-ST-10002974,Carlos Soltero,Consumer,Clothing,Shirt,88,19,2,7/20/2021,7/26/2021,Standard Class,Debit Card,United States,Seattle,Washington
CA-2021-118640,CS-11950,FUR-FU-10001475,Carlos Soltero,Consumer,Electronics,Electronic Games,188,-193,2,7/20/2021,7/26/2021,Standard Class,Credit Card,United States,Seattle,Washington
CA-2021-118640,CC-12145,OFF-SU-10004498,Charles Crestani,Consumer,Clothing,Stole,89,29,2,9/10/2019,9/14/2019,Standard Class,UPI,United States,New York City,New York
CA-2019-132906,DV-13465,TEC-PH-10004977,Dianna Vittorini,Consumer,Clothing,Stole,146,19,5,12/1/2021,12/5/2021,Standard Class,COD,United States,New York City,New York
CA-2021-145233,DV-13465,TEC-PH-10000586,Dianna Vittorini,Consumer,Furniture,Bookcases,143,32,1,12/1/2021,12/5/2021,Standard Class,COD,United States,New York City,New York
CA-2021-145233,DV-13465,OFF-AP-10000358,Dianna Vittorini,Consumer,Clothing,Kurti,25,-1,4,12/1/2021,12/5/2021,Standard Class,COD,United States,New York City,New York
CA-2021-145233,DV-13465,OFF-BI-10002764,Dianna Vittorini,Consumer,Clothing,Skirt,30,12,3,12/1/2021,12/5/2021,Second Class,UPI,United States,Marysville,Washington
CA-2021-145233,DV-13465,TEC-PH-10001254,Dianna Vittorini,Consumer,Furniture,Furnishings,140,-58,4,12/1/2021,12/5/2021,Second Class,COD,United States,Long Beach,California
CA-2021-145233,BD-11725,FUR-CH-10003956,Bruce Degenhardt,Consumer,Furniture,Bookcases,83,-48,1,7/3/2019,7/9/2019,Second Class,UPI,United States,Long Beach,California
CA-2019-128139,BD-11725,OFF-LA-10003930,Bruce Degenhardt,Consumer,Clothing,Saree,140,6,5,7/3/2019,7/9/2019,Standard Class,COD,United States,Long Beach,California
CA-2019-128139,ZC-21910,TEC-PH-10003800,Zuschuss Carroll,Consumer,Clothing,Hankerchief,28,14,4,3/20/2020,3/24/2020,Standard Class,COD,United States,Chicago,Illinois
US-2020-156986,ZC-21910,OFF-PA-10002005,Zuschuss Carroll,Consumer,Clothing,Stole,139,14,3,3/20/2020,3/24/2020,Standard Class,COD,United States,Chicago,Illinois
US-2020-156986,ZC-21910,OFF-BI-10002498,Zuschuss Carroll,Consumer,Clothing,Hankerchief,30,14,3,3/20/2020,3/24/2020,Standard Class,UPI,United States,Los Angeles,California
US-2020-156986,ZC-21910,OFF-PA-10004101,Zuschuss Carroll,Consumer,Clothing,Shirt,89,36,3,3/20/2020,3/24/2020,Standard Class,UPI,United States,Denver,Colorado
US-2020-156986,MS-17830,OFF-AR-10004078,Melanie Seite,Consumer,Electronics,Accessories,187,30,4,1/9/2018,1/13/2018,Standard Class,Credit Card,United States,Denver,Colorado
CA-2018-135405,MS-17830,TEC-AC-10001266,Melanie Seite,Consumer,Electronics,Accessories,139,21,3,1/9/2018,1/13/2018,Standard Class,COD,United States,Denver,Colorado
CA-2018-135405,LR-16915,OFF-AP-10004708,Lena Radford,Consumer,Clothing,Saree,437,-14,2,8/8/2018,8/15/2018,Standard Class,UPI,United States,Denver,Colorado
CA-2018-131450,LR-16915,TEC-CO-10004115,Lena Radford,Consumer,Clothing,Saree,138,-3,5,8/8/2018,8/15/2018,Standard Class,COD,United States,Denver,Colorado
CA-2018-131450,LR-16915,TEC-PH-10002398,Lena Radford,Consumer,Clothing,Shirt,85,13,2,8/8/2018,8/15/2018,Standard Class,UPI,United States,Richmond,Kentucky
CA-2018-131450,LR-16915,FUR-FU-10001979,Lena Radford,Consumer,Clothing,Stole,83,12,3,8/8/2018,8/15/2018,Standard Class,UPI,United States,Richmond,Kentucky
CA-2018-131450,TP-21130,OFF-SU-10004115,Theone Pippenger,Consumer,Clothing,Stole,91,22,2,7/14/2020,7/16/2020,Standard Class,UPI,United States,Salem,Oregon
CA-2020-120180,CK-12205,TEC-PH-10001425,Chloris Kastensmidt,Consumer,Clothing,Shirt,137,5,5,7/16/2020,7/21/2020,Standard Class,COD,United States,Salem,Oregon
US-2020-100720,CK-12205,TEC-PH-10003963,Chloris Kastensmidt,Consumer,Clothing,Saree,33,-12,7,7/16/2020,7/21/2020,Standard Class,UPI,United States,Salem,Oregon
US-2020-100720,CK-12205,OFF-SU-10001574,Chloris Kastensmidt,Consumer,Furniture,Chairs,134,-34,2,7/16/2020,7/21/2020,Standard Class,COD,United States,Salem,Oregon
US-2020-100720,AS-10240,OFF-ST-10001490,Alan Shonely,Consumer,Furniture,Chairs,134,42,2,3/15/2018,3/19/2018,Standard Class,COD,United States,Laredo,Texas
CA-2018-149958,AS-10240,FUR-FU-10001756,Alan Shonely,Consumer,Furniture,Chairs,133,-56,2,3/15/2018,3/19/2018,Standard Class,COD,United States,Laredo,Texas
CA-2018-149958,AS-10240,OFF-BI-10000773,Alan Shonely,Consumer,Clothing,Saree,93,-84,3,3/15/2018,3/19/2018,Standard Class,UPI,United States,San Diego,California
CA-2018-149958,AS-10240,OFF-BI-10001543,Alan Shonely,Consumer,Electronics,Electronic Games,86,-21,1,3/15/2018,3/19/2018,Standard Class,UPI,United States,San Diego,California
CA-2018-149958,AS-10240,OFF-PA-10002120,Alan Shonely,Consumer,Clothing,Stole,132,54,5,3/15/2018,3/19/2018,Standard Class,COD,United States,San Diego,California
CA-2018-149958,AR-10510,OFF-BI-10000848,Andrew Roberts,Consumer,Clothing,Saree,132,-10,3,5/23/2018,5/27/2018,First Class,COD,United States,San Diego,California
US-2018-105767,AR-10510,OFF-AR-10001246,Andrew Roberts,Consumer,Furniture,Furnishings,132,-79,5,5/23/2018,5/27/2018,Standard Class,COD,United States,Philadelphia,Pennsylvania
US-2018-105767,AR-10510,TEC-PH-10003092,Andrew Roberts,Consumer,Clothing,Stole,93,-65,4,5/23/2018,5/27/2018,Standard Class,UPI,United States,Philadelphia,Pennsylvania
US-2018-105767,NB-18655,TEC-PH-10003012,Nona Balk,Consumer,Clothing,Stole,95,5,2,4/28/2020,5/1/2020,Standard Class,UPI,United States,Philadelphia,Pennsylvania
CA-2020-161816,NB-18655,OFF-LA-10004345,Nona Balk,Corporate,Clothing,Hankerchief,97,12,2,4/28/2020,5/1/2020,Standard Class,UPI,United States,Philadelphia,Pennsylvania
CA-2020-161816,GD-14590,OFF-PA-10001204,Giulietta Dortch,Corporate,Furniture,Furnishings,131,-154,8,9/11/2020,9/13/2020,Standard Class,COD,United States,Tampa,Florida
CA-2020-121223,GD-14590,TEC-PH-10004667,Giulietta Dortch,Corporate,Clothing,Hankerchief,97,29,2,9/11/2020,9/13/2020,Standard Class,UPI,United States,Tampa,Florida
CA-2020-121223,CK-12595,TEC-PH-10000011,Clytie Kelty,Corporate,Clothing,Saree,128,4,3,11/14/2021,11/17/2021,Standard Class,COD,United States,Tampa,Florida
CA-2021-138611,CK-12595,OFF-BI-10002949,Clytie Kelty,Consumer,Clothing,Shirt,186,241,9,11/14/2021,11/17/2021,Standard Class,Credit Card,United States,Tampa,Florida
CA-2021-138611,NG-18355,FUR-FU-10003849,Nat Gilpin,Consumer,Clothing,Hankerchief,128,47,4,8/18/2021,8/23/2021,Standard Class,COD,United States,Tampa,Florida
CA-2021-117947,NG-18355,FUR-FU-10000010,Nat Gilpin,Corporate,Clothing,Stole,185,48,4,8/18/2021,8/23/2021,Standard Class,Credit Card,United States,Philadelphia,Pennsylvania
CA-2021-117947,NG-18355,OFF-BI-10002824,Nat Gilpin,Corporate,Clothing,Stole,29,10,2,8/18/2021,8/23/2021,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2021-117947,NG-18355,TEC-PH-10002538,Nat Gilpin,Corporate,Furniture,Furnishings,127,29,3,8/18/2021,8/23/2021,First Class,COD,United States,Philadelphia,Pennsylvania
CA-2021-117947,NG-18355,FUR-FU-10000521,Nat Gilpin,Corporate,Clothing,Hankerchief,97,36,7,8/18/2021,8/23/2021,First Class,UPI,United States,Dallas,Texas
CA-2021-117947,CA-12265,OFF-BI-10002103,Christina Anderson,Corporate,Electronics,Accessories,125,0,3,12/26/2018,12/31/2018,Second Class,COD,United States,Dallas,Texas
US-2018-111171,SF-20965,FUR-CH-10004853,Sylvia Foulston,Consumer,Clothing,Saree,299,-8,2,11/29/2019,12/3/2019,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2019-138009,SF-20965,OFF-AP-10000179,Sylvia Foulston,Corporate,Clothing,T-shirt,124,54,5,11/29/2019,12/3/2019,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2019-138009,SF-20965,OFF-ST-10001272,Sylvia Foulston,Corporate,Clothing,Shirt,90,17,3,11/29/2019,12/3/2019,Second Class,COD,United States,Grove City,Ohio
CA-2019-138009,SF-20965,OFF-AR-10004042,Sylvia Foulston,Corporate,Clothing,Hankerchief,122,11,4,11/29/2019,12/3/2019,Second Class,COD,United States,Grove City,Ohio
CA-2019-138009,MO-17800,FUR-FU-10000221,Meg O'Connel,Corporate,Electronics,Accessories,122,-66,9,9/15/2021,9/19/2021,Second Class,COD,United States,New York City,New York
